Series Name,Series Code,Country Name,Country Code,1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,"Congo, Dem. Rep.",COD,13.27572396842,12.7474979990459,16.6328184302053,19.3995153643807,20.437871579529,20.0484384339335,13.3196939072349,15.9413873037524,10.7253160611819,23.4156139100058,36.2946357991118,36.4940470309485,32.1949202212602,32.0090689844197,28.2151212179727,7.54702792455236,18.1374795752711,18.5800368399681,29.1110835403697,23.6654005900393,23.0848488238214,23.666901664762,25.6072626091251,28.2637562709347,28.3156955189452,25.9465393924417,28.5729524883448,26.853521177543,25.4788171342127,24.6163352651939,20.1173479162779,20.5873591961768,24.6828565203901,17.9302734713869,13.773919343082,14.8842748515381,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,"Congo, Rep.",COG,27.0582090754933,13.5167453473293,23.2946147546796,22.7504073462411,36.7689620008904,42.4431421309169,24.5589841218073,27.1912241397087,29.7935313875131,37.7571115604753,36.9826847106771,41.3432048033883,43.9566712830312,26.320641429167,40.0999446928739,57.8780196853583,44.2371834567965,41.1840924282653,35.4636687131903,43.8275842905038,52.1117033604368,58.6875950507719,49.6360859700083,57.1810084995764,38.2379385979922,47.0977010965172,56.1064201645701,45.6321785603628,36.334337208159,32.0812837653178,17.4525137885482,18.0638043165307,33.3496986248814,47.4371556524961,45.9765831464206,37.394862479907,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Costa Rica,CRI,2.44375554044636,2.51558334111713,3.2569610072998,3.04797984043599,2.81183420563018,3.29362536395256,2.77058519831739,2.57139424495663,2.2032748882829,2.3685520240306,2.90594941106403,2.57877076278143,2.28730285712637,1.51817198442665,1.1542335144082,1.01441557768784,1.05121844887965,0.952728053711723,0.982989203444128,0.939727785125792,0.978847631680101,1.34632898287214,1.46074113265502,1.30873505787213,1.18589867257357,1.62716715852007,1.23371479049184,1.17602665284066,1.22119530251854,1.33531904847465,1.11387842489714,1.21735308739301,1.12826786546361,0.934956585459435,0.75601330873668,0.921519197227194,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Cote d'Ivoire,CIV,4.60696246273373,3.56800544284485,3.3423248933512,2.82094086659472,2.93941089049509,4.08902475964925,3.47597545145357,3.45699310585036,3.36913496603735,5.27083447571272,5.14614285285379,3.09823027141791,2.78298691689316,2.41542327852433,2.2081399586739,2.84522959757112,2.30660334106588,2.444527972585,2.61871176913856,2.58774896999442,3.96833119575451,5.83171819262459,5.18291173352015,5.91306181760792,4.0494876994943,4.60385855475517,6.03789888478434,5.94103202404152,4.63020549148294,5.33657023430716,3.25900007134464,3.28500561238323,3.61667997763266,3.34335409374428,3.31594644810376,2.02454936625273,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,0.755913951910726,0.85368066542559,0.740997907047453,0.344503069696228,0.589872514167804,1.0932278257542,1.0740681325981,0.934759495394315,0.76897020428179,0.716297720202028,0.764553270898271,1.03367810340598,0.989027800549411,1.11758106470046,0.982411433532158,1.0413393138164,1.37004343143564,1.29138075634093,1.14365668404718,0.893464981706107,0.685797652640987,0.525637829453674,0.690234489031716,0.781194028335236,0.656718048327641,0.521395681829882,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Cuba,CUB,0.614191652317423,0.300005123847361,0.414241881748384,1.54343138630179,1.6668950817109,0.888885540092966,0.985662437252244,0.988356948879108,0.756338383651932,0.670232304772708,1.05911850030999,1.36452107095279,1.02279188890859,0.541930130977372,0.783378590977358,1.86758024056193,1.25001492013771,1.35376667594147,1.98670578248515,2.91883266804973,2.94309327539044,3.67358671393023,6.19422832841988,3.01737852235334,1.58639910059963,2.58633035932996,2.96547903897203,2.21701608803425,1.74568193843537,1.66414991545764,0.693771238303872,0.443405195185541,0.653750044120567,1.01611832621726,0.856625906817222,0.6352428452995,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Cyprus,CYP,0.0693100703493734,0.0466269477872354,0.0379449475704652,0.0475562446041708,0.0500361818457632,0.0303952864462048,0.0187457227493464,0.0128024574015656,0.0128980238789615,0.00959880836217663,0.00774000899781966,0.014720565896132,0.0246337691803236,0.0110822711498268,0.0141093077279748,0.0191984782396177,0.00987827702297191,0.0109470392400801,0.00789406967317157,0.00877046492863859,0.00072954611353786,0.000588866032776821,0.0064685038394316,0.00454891017171724,0.0185853756831703,0.0391794145625637,0.0619163508818692,0.0623096687696365,0.0418521390977949,0.0326851233517136,0.0199247350711776,0.00120034951696787,0.00540952141787722,0.00468975838030147,0.00363982872805685,0.00585601105485623,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Czechia,CZE,..,..,..,..,..,1.42707001883575,1.70201766902124,1.1071612568556,0.977119303184925,0.727334634572589,0.739026112035328,0.690531834173006,0.65627508576502,0.513683891038692,0.434754432655776,0.5555239773403,0.76795149823169,0.466444445878891,0.41594565744572,0.886281902524675,0.769450107602298,0.768070158463794,0.697304405356923,1.53535503218055,0.708664614416738,0.979873275089932,1.08138359973925,0.656609002578063,0.392069922298067,0.349760105048007,0.312832331702564,0.309346651338204,0.371019664605227,0.387667241134313,0.400487309261449,0.438722195453132,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Denmark,DNK,0.538865466781635,0.254860507764888,0.32716543535393,0.253665989371812,0.472504565369372,0.540231969328091,0.323536204265963,0.319325228682812,0.361994249785508,0.330484547196063,0.311985349732932,0.471859305481343,0.468588671673402,0.141242444019763,0.4653747398028,1.48035820615302,1.22796909793206,1.17645312308003,1.10985045327335,1.3194643783199,1.7386343651762,1.91161853748887,1.66413607381254,2.04610538795587,1.21420489911403,1.43023813389381,1.79485843361139,1.67878085919107,1.26725284895232,1.01591221426787,0.5339952519436,0.362076363570522,0.511861183933136,0.635279985201664,0.487174447648189,0.219520566615741,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Djibouti,DJI,0.174830504472266,..,0.552230097455588,0.562759522913452,0.588732441409964,0.568218462864821,0.583263427940053,0.496362277763256,0.380891593963679,0.418635434882196,0.632478856352069,0.664007194116931,0.676909112821753,0.947348471649889,0.391087417723704,0.38207926813835,0.41597459091472,0.454277724250575,0.623059168153415,0.573154706390629,0.529249754655996,0.616385691872709,0.523310116571349,0.790439021897194,0.743212074135917,0.838156180876962,0.888463490486902,0.893774805010804,0.522615829497332,0.788998443305753,0.661014489556327,0.484687692682649,0.573709927114087,0.267564658241047,0.331863659175182,0.299293543448835,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Dominica,DMA,0.0216690300399968,0.0189349981087425,0.0162466786989257,0.014258063611056,0.0133180427359271,0.0424903299756226,0.0460385416071655,0.0405825440391201,0.0296385518963054,0.0331806409854797,0.040285356563348,0.0276148169963595,0.0378963294221824,0.0307491939442686,0.0254617300643964,0.0249171756964842,0.0242728754621181,0.022138961277157,0.0228107663160081,0.0220286901534381,0.0211959119893819,0.0286807337827756,0.0270653732395914,0.0261239989471595,0.0219865512581005,0.049154879967581,0.0412282999842973,0.0413322647049234,0.0491938206258817,0.0651451844434981,0.0474677077261649,0.0602343950091531,0.0561299311430553,0.0349041033801395,0.0282747611952086,0.0457722362182372,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Dominican Republic,DOM,1.44604970188664,0.56683196443684,1.20252745955472,5.71664846694512,4.48380373354961,2.01017458834254,1.40795463511511,0.802566480155784,0.270241819529112,0.793311412434602,1.14002177757994,0.703394465260786,0.503240742586644,0.0481131529622382,0.190528242625507,0.341026792428352,0.0227890061768803,0.0276477786255592,0.541632394723522,1.21413014952151,0.720719152862324,1.60623431120737,2.52804800378905,0.2341470456293,0.123503913034748,0.17240017711141,0.34014601334219,0.446722351167802,1.02497349357175,1.03747270073843,0.535347858229341,1.28194793214966,1.03536865750082,0.868758582349052,1.0554041392353,1.3723773397218,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Ecuador,ECU,10.3927947696807,5.81440491871925,6.38862730149028,8.33048327473855,10.4245148262024,13.1706912010598,7.56053588480791,7.97258694692368,7.37872768154213,6.5043983109936,7.53771372715392,9.29727353254085,7.02889021064953,3.87904904861838,7.94530555622632,16.4001482620609,9.41822979182602,8.23175981774362,8.97724851589661,13.4857595554387,17.797274502375,18.8589408382362,17.0370051505215,18.8312902999743,9.20253907406395,11.8746413246218,16.1462302204093,14.3200125710124,13.0933781147297,11.5888239142951,4.78646712008494,3.7152296705179,5.44100594391504,7.49992801089728,6.89882108613169,4.75666507381545,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,"Egypt, Arab Rep.",EGY,18.7607700182283,8.60597422544995,13.0067509211546,11.9471753967826,14.8130678401068,18.3137896951639,13.1194896884991,12.2785823242727,10.5396296437759,8.68998163798302,8.43418893644189,9.35156381212093,6.89318880276018,4.14570392663748,5.56482644664933,7.73884362446235,6.49008313464513,7.36587938268935,9.1256178166904,11.5430520870756,14.4000972522306,14.9867447573849,13.2865623281478,15.2139210873782,9.0219598779927,8.98848516975171,12.470146984406,10.9204850171266,9.97929851589192,8.35983683800846,4.17972714878233,3.04613110324573,5.45357582940589,6.96100968377368,4.98764114818107,2.69101761584955,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,El Salvador,SLV,0.299327904544524,0.308831582836903,0.304132434269338,0.314971553798585,0.333174467121873,0.835429774031668,1.10154936595353,0.781151128746524,0.559922378466846,0.567410530010439,0.77923195419577,0.509551084760622,0.820568279143213,0.653989579847932,0.5553467617329,0.497077305664038,0.485786941180763,0.456800582996543,0.445015903949503,0.430648837938149,0.405613727695746,0.543464353950394,0.565857134335423,0.59188984786517,0.576957617783252,1.02874215933074,0.818951338450451,0.769149556408969,0.877346668551486,1.05479036830975,0.850742982932215,1.0221138126124,0.888053479390177,0.661344992571905,0.559981380657096,0.755814178865303,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Equatorial Guinea,GNQ,17.0683434812492,19.5139638615392,19.9401148749169,16.404211326502,20.4822747777057,20.9666837786413,17.0275525135996,20.1635949976725,28.0718664034228,43.4843168827615,44.1014433025862,55.5456042546794,60.397519172639,43.294945652181,62.0010568344795,..,..,57.9776419274243,42.6897449840486,..,59.5841579293074,56.1401685329709,49.7758623713484,47.6941609555517,29.8497010564001,37.9848487552789,41.4833456749814,39.7062368116545,34.7819514658446,29.0734426687385,18.0089616783347,16.0466543598146,22.9699274417621,30.4818325339651,27.1809683703392,23.3524208425472,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Eritrea,ERI,..,..,..,..,..,..,..,0,5.38915220238347,6.0852129100007,8.86572432741363,7.70881214701338,7.71804405686972,7.6497379405034,4.92817247952532,4.92225490538823,4.51420535251936,3.09853412002084,4.52985692582234,3.2592329866378,3.24344143336883,2.81942129914966,3.96277101977392,4.28450780281294,2.40173936855302,2.52187706584235,26.9562283761503,..,..,..,..,..,..,..,..,..,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,1.68300914038012,1.79932215924137,1.80789591168837,1.60054778552164,1.87397184511142,2.3014961247699,2.20136416254803,1.74299055587582,1.62184952807981,0.987630222320577,0.786641804977459,0.759169234477222,0.788109124549403,1.20910303965962,1.23904466469438,1.96247882058611,2.63604148207318,2.14363432632276,1.7114077361075,1.3801286897961,1.15343677926787,1.06242472280824,1.35552665772423,1.36734357143627,1.17546668066103,1.09070720769718,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Eswatini,SWZ,21.4686941701946,7.97421164126426,5.51521361121466,8.65227228163391,8.82549328169993,5.59468301348692,4.79420832605278,4.38880978663225,4.22765551240863,4.05796378288091,4.11835916331801,4.44614993265373,3.86200380547543,4.11664778682918,3.2386425831552,2.96169722437903,3.45768505747323,4.46498055698112,2.85162694199042,2.36620031784561,2.0421575377847,2.01013716472155,2.64953291399496,3.77516335266869,2.67178070094912,2.21939567167219,2.34078993874874,3.74948104493946,4.07237633365338,3.09237124224242,3.28064959764523,4.46767753901976,4.07704560817532,3.03008588973064,3.35892110061343,3.92047812280021,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Ethiopia,ETH,6.86322788153439,10.6328387292229,9.57484249787628,10.3883824889168,10.2290749796835,11.898869656863,11.2321022647339,15.0800651634838,14.6915739580217,22.9178919811774,31.649303565803,28.6687356726143,27.0792852667118,31.2141341576148,19.6036651165775,18.4852654788874,18.1488127704606,23.1893231501036,36.1413210444372,27.8109933495816,23.2764964915698,18.8288548260771,21.9115368347566,18.7703833550353,16.4281697470273,15.8141398178442,17.4196709175424,14.9005160248851,13.9096318097315,13.3776723203967,12.1903660779654,11.2312196572322,9.87784482046716,5.90429714018148,5.49411085590297,5.08796385377381,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Fiji,FJI,1.34618422354105,1.83131326338397,2.73069882891269,2.86188507813183,2.78973074278058,2.31732785274046,1.25066721857121,1.01941886762339,1.54084596703003,1.54786137942996,1.49975967105856,1.42317510782656,1.18720827387108,1.2754571009559,0.845075902174391,1.07777201101566,1.07343983857545,0.989507047519287,1.0338764043672,0.877579950268497,0.946997058596387,0.974664114245764,0.715096151351264,0.880454236894735,1.17588302699181,2.2088329407118,1.94529649730584,2.02941223246196,1.35010126436129,1.16625535049682,1.04082506890819,1.0193938834347,1.26674111081662,1.14891871434974,1.19034106467551,1.51076320072247,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Finland,FIN,0.760229337415705,0.651283128322895,0.566258562675088,0.550286781172437,0.629770468823359,0.477098967082672,0.342938303675635,0.426736013721722,0.548937084834461,0.537415389774953,0.478118322031273,0.474238068873889,0.470185389589214,0.45031806466474,0.400400399543286,0.427797342676639,0.372098651497799,0.421607225248131,0.375379873311215,0.301187059831889,0.296595984170281,0.371174537317022,0.41530499788304,0.388182567073249,0.335164943435136,0.469964446171007,0.497257468357741,0.530548901127913,0.446825124590119,0.430827285884577,0.414656545332095,0.404746809223368,0.434314755277104,0.527037211590337,0.366031241930125,0.37088566829244,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,France,FRA,0.182163089496356,0.110107471033349,0.0944311934822478,0.104668706766932,0.120922941582012,0.108786330913833,0.0823098419941273,0.0771284981142656,0.0726298176803422,0.070381742325569,0.0685732068554804,0.07066590439546,0.0614602697875405,0.0455865754555875,0.0454206562115819,0.0705531371005203,0.0633931873607886,0.057950264540751,0.0516820351234975,0.0410237035850408,0.0415413832828147,0.0490964289826202,0.0492035456003926,0.0534544378083937,0.05002832442007,0.056473266565874,0.0525533704035299,0.0495195937880986,0.0488272097925625,0.0464771383820333,0.0410203207507686,0.0403949791229958,0.036551442673005,0.042895558823884,0.0341718786074928,0.031349478603127,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,French Polynesia,PYF,0.000965035869073028,0.00103366708126073,0.000955984906613377,0.000926721927082701,0.000967137196412187,0.000815747157272153,0.000911937371282576,0.00116067991608426,0.000916322955424623,0.00130708489904596,0.00194300183680243,0.00210634240556876,0.00208044463139468,0.00162167053105599,0.000877728353382814,0.000964199182917552,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Gabon,GAB,26.1796709352356,10.0128581184662,19.8226468792085,15.4131110828893,26.5027832257047,32.3996431080457,20.8571910640085,22.9823813811195,28.8850797982908,27.7309779138417,29.1832328767582,33.1999126455061,30.2882909733046,15.352394031989,26.7645455742284,39.8669487333499,27.1016708639914,26.0151726900266,24.4482734318912,31.7866051662241,40.114459451017,41.3698319581649,38.7866750185826,44.061431846964,27.2177702981967,31.8388121464936,36.942361615845,36.6070854402932,31.6237297182829,25.9047538063561,12.497915924875,12.00147719159,19.5349992340552,22.9155226152909,22.7329934419888,17.6867029963851,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,"Gambia, The",GMB,1.8544441391885,3.80952757996694,3.4585540324693,3.35239368146664,3.51157802190097,4.35432501125718,2.10988163674009,2.31210814567434,2.15388315662489,2.37221061394858,3.0369799070949,2.69758762293065,2.60913573488846,2.54688725811985,2.00134354345662,2.25584549961639,2.48956240570679,3.54757628279838,6.12286065707953,2.54979498019218,2.61391101363799,2.72961175708837,3.04093237706096,3.184892886277,3.29749846660154,3.03032407521246,4.46691762179986,5.77664929357016,5.72310200275765,5.2407804286275,5.55888177761978,6.56105812875365,6.49337845918944,2.56216992008748,2.81227076791885,2.81836847620866,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Georgia,GEO,..,..,..,..,..,0.477428757463636,..,..,0.196302953727925,0.133415142575775,0.302373580649988,0.42346746481319,0.352272651425569,0.19949824801835,0.503014858197581,0.827662294161308,0.562731602810146,0.567595712800992,0.777205065685955,0.794571680215562,0.659121313623658,0.985783665874104,0.922564456892933,0.75659363912034,0.770026594231652,1.3556897297692,1.90976211640074,1.08578520641773,0.799334227159616,0.514894310858439,0.53769597084435,0.584179239299826,0.48390185724315,0.471896888652853,0.631146511751432,0.814814424280577,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Germany,DEU,0.558084290096439,0.246986757432492,0.148458267028436,0.135908969065293,0.176257070869123,0.234304661994606,0.134831729064773,0.0955335219321925,0.0751968028154223,0.0600881789079566,0.0649715981596761,0.0742705213653344,0.0705183897551989,0.054581387977394,0.0473725682564441,0.0965790188486706,0.130756374849348,0.105433350182573,0.0982059295519426,0.140159629535962,0.143278156864216,0.166582885142075,0.171476351564409,0.299761003756353,0.159811422121457,0.197106241218776,0.227072316147492,0.164778289515232,0.122699509905499,0.0992856535175105,0.0755551097981941,0.0634853734363564,0.0687383663403772,0.0856929344770607,0.0943748523487089,0.0909719642649228,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Ghana,GHA,4.29057689244,4.84854800349504,5.71483403511686,5.88331250961962,5.65904043502745,6.84734740361485,6.38720634057683,7.57876358419057,9.58907488807872,13.6507648906459,12.823444837594,13.7967688482497,12.4849326127093,12.0139956374317,7.82507380566985,13.6960430703469,12.6542712501071,13.3174311261001,15.5421543932466,12.4376406923632,11.6832294019542,7.60874876940957,8.84255294396087,9.20117407386158,10.8243888536826,10.1333434290507,16.2914041143964,16.0573303984796,11.0663756369315,12.6712860193945,10.6724314704615,9.38642759404092,10.6639412087111,10.0975205441164,10.2908162098855,9.47052121495666,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Greece,GRC,0.53219865097612,0.239624900365963,0.208482877980298,0.360863292847989,0.341534415390953,0.242344195420576,0.240116100413876,0.159261985399283,0.0883053576737878,0.0692833534733607,0.0675057318787394,0.0629850773103184,0.0431724263130875,0.0254828579915529,0.028396900880038,0.0702539536909306,0.0989543553670121,0.0463573244997625,0.0375407457720659,0.161312384025386,0.133111371407647,0.190199533451581,0.32346737678956,0.349084095160607,0.121488076098995,0.274748022095953,0.359751980260443,0.235858837927838,0.160158224839409,0.120029596466573,0.0687531933587925,0.0892433377642664,0.116327853462182,0.108056384547902,0.0709655210030768,0.056956900931209,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Greenland,GRL,2.68697431929623,0,0.162473685490794,22.3853874426456,24.5244795526885,7.2490715875951,0.638998302816048,1.16790498028636,0.623495418753815,0.606452795105822,0.479617507238095,0.318340880157759,0.861887024507857,0,0,0,0,0,0,0.224900454212349,0.335434255715374,0.809512759380212,0.672343416960921,0.844947975921468,0,0,0.114611409384357,0.353875743010253,0.0190935869036278,0,0,0,0,0,0,..,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Grenada,GRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Guatemala,GTM,0.495331675065998,0.601630972217515,0.688732905032221,0.550299209478029,0.642708800922893,1.86708704534744,1.69965405386953,1.51996397941885,1.37090767903749,1.39071641722605,1.61063679381222,1.33195455814425,1.48588603639705,1.16538249855451,1.40009688788201,1.64768800373464,1.50451920261227,1.2922727158346,1.50767273253624,1.49290085735172,1.52907517719573,2.17437512563474,1.98346545616182,2.01044110116012,1.63592280003573,2.64884359557953,2.84336223643236,2.17025587200334,2.08364679777479,2.97049384944498,1.78811232243738,2.02245073214132,1.51488173596791,1.20939204308682,1.15657591805114,1.33736802752441,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Guinea,GIN,..,25.4012535220376,22.0223368630679,20.5589739397696,23.9660417182097,22.1138440432328,21.496161980021,16.8877075598315,13.5517601452629,12.9995442049997,15.1583646531445,15.2793753576588,11.7303487153827,11.6837005347738,10.7658987795575,12.3846874433469,12.0823443614925,12.1114517777387,14.8963920119413,14.1598705153867,20.9742870945643,17.7856920049835,16.2933051530741,15.2239654797001,15.5855333119527,15.2920803473579,18.1991531145914,16.6172879861605,14.1508149356796,14.9319543054006,14.1138586021348,18.1063644818815,18.9464333673019,12.3302456095783,4.62601616469568,4.12565762333236,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Guinea-Bissau,GNB,14.3987619056116,24.0337759504753,17.7224176700351,20.866217932086,16.5669916872788,18.0876089136158,17.3009834955228,19.7854249874755,15.9723264636258,19.0093554981616,26.0617399127808,24.1708589693795,22.8740539547108,31.599837650802,19.268801792334,11.8568115355793,11.0270151877178,12.5778661897944,17.8267671666486,14.1311490980848,13.2795447147302,13.3637311229515,16.7234362880377,15.9806489076971,17.1974480170057,14.9307324853906,13.2483275917873,17.0952426446983,16.7753951789738,18.6987838956813,19.8714177091783,18.7015046145387,15.9857214494257,9.2160027887604,9.9310038378355,10.5264162997476,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Guyana,GUY,20.6803296765609,19.9741133729365,28.2397691216086,18.5224501012977,20.7123497320827,23.1365302880234,29.8570477674582,25.5130840651491,31.6638578682196,32.929731419714,33.5901679910673,29.7871121112083,25.9860553208099,17.7229989627103,17.7830510404646,15.5078378970403,12.9135305068596,12.7851274641531,16.9482275120454,21.1992807948421,20.8261029091498,9.70635226740931,10.8075151626297,10.3635572933336,10.7158376268642,14.5922039755807,16.3205803071736,16.5263577632844,13.6687176344706,10.7965827876432,8.56443283739515,16.0186350564778,12.5246511105359,6.59938112987417,6.17362767353405,19.1861221406636,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Haiti,HTI,0.427695919290364,0.408686931478145,0.51468349868742,0.412432388085088,0.426111932553284,0.758980650078627,0.754578924933447,1.16755024671604,1.25091936872784,1.18848565170761,1.22519462625147,0.942847807893396,0.99375137269354,0.778424833647248,0.619396171475083,0.349449568502637,0.383295015031702,0.396885022321807,0.51831684764588,0.415056574933755,0.347869051540271,0.47448398450449,0.403575652798786,0.399712731965507,0.337463725945709,0.665741356275988,0.526060369289299,0.492284007822723,0.541636819116416,0.698659762484309,0.574767533621075,0.790216838416027,0.657743898321729,0.439174146127379,0.443148731928758,0.569148664987753,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Honduras,HND,1.59092746172346,0.690724499847021,0.684142193812693,2.73969677498139,2.45802459385277,3.21092333217272,2.70781658092903,2.19178076920902,1.8349767044941,2.27034903846033,2.45297007798809,1.96802150061026,2.34343118289198,1.85661666210537,1.68761400212347,1.38712046325974,1.45450367449052,1.38516668758156,1.23029411916699,1.18361589014172,1.18824381761044,1.9495204048491,1.67028456821453,1.21155438554767,1.17099176784066,2.37908699268457,1.71295642212588,1.63572884282847,1.64301099570549,2.27680274068997,1.57944014389692,2.02977607147283,1.74313127246781,1.07759073362282,0.926406175251189,1.21157060008364,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,"Hong Kong SAR, China",HKG,0.00152572300546915,0.00207468572613322,0.00163995066625496,0.00137379242328644,0.00119951994837608,0.00107915747368555,0.00105036512660258,0.00126614443568167,0.000844864657569483,0.000869054667131425,0.00136225806458517,0.00147447390192764,0.00116662504594631,0.000971457614269788,0.00052874294813885,0.000500031703739214,0.000584840735545151,0.000659075539518252,0.000976568117825058,0.0010208214701257,0.000586714815051722,0.000664092601236902,0.000901009349769553,0.00146107845662471,0.00139075811792776,0.00143672047814122,0.00168154492006743,0.00132755703729151,0.00114265659647609,0.00156979414256604,0.00112713457624953,0.00121656497948207,0.00133755186729496,0.000657011975504868,0.000569059851532076,0.000701623353563389,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Hungary,HUN,..,..,..,..,..,..,1.03676118785427,0.83000423452628,0.699240549549532,0.544863575866967,0.539843758279394,0.58553584909443,0.531439443099861,0.235289371738369,0.323407327679231,0.727425976871463,0.727600294824873,0.470658203586503,0.428087842505164,0.451979248954363,0.416363556572679,0.553188089749545,0.480910315337081,0.653060603705787,0.531125785903784,0.552844723041281,0.710493663871501,0.645567600196649,0.520682086675121,0.405278622159325,0.285769077755629,0.230193861835564,0.301770761550056,0.381686025504609,0.322778921696795,0.25787879152823,..
Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,Iceland,ISL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000381180096368499,0.000359195529278851,0.000365981984188338,0.000347132787238452,0.000299591985538476,0.000252335387006694,0.000217386358507722,0.000196413029424747,0.00010858160323761,0.000126099707927041,..
